key	text	tooltip
dilemmas_localised_description_dei_dilemma_family_20701	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20708	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20715	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20722	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20729	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20736	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20743	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20750	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20757	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20764	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20771	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20778	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20785	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20792	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20799	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20806	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20813	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20820	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of our distinguished caste. Will he take his place among the great names of our people or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20827	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of our distinguished caste. Will he take his place among the great names of our people or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20834	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of our distinguished caste. Will he take his place among the great names of our people or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20841	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of our distinguished caste. Will he take his place among the great names of our people or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20848	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of our distinguished caste. Will he take his place among the great names of our people or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20855	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage is noble and his support within the ranks of our people is strong. Will he take his place among the great names of the city or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20862	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage is noble and his support within the ranks of our people is strong. Will he take his place among the great names of the city or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20869	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage is noble and his support within the ranks of our people is strong. Will he take his place among the great names of the city or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20876	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20883	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20890	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20897	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20904	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20911	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20918	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20925	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20932	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20939	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20946	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20953	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20960	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20967	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20974	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20981	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20988	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_20995	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21002	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21009	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21016	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21023	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21030	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21037	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21044	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a member of the royal family. His lineage can be traced back to the beginnings of our family tree but his future is his own to mold. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21051	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21058	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21065	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21072	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21079	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21086	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21093	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21100	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21107	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21114	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21121	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage is noble and his support within the ranks of our people is strong. Will he take his place among the great names of the city or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21128	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage is noble and his support within the ranks of our people is strong. Will he take his place among the great names of the city or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21135	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage is noble and his support within the ranks of our people is strong. Will he take his place among the great names of the city or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21142	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage is noble and his support within the ranks of our people is strong. Will he take his place among the great names of the city or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21149	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage is noble and his support within the ranks of our people is strong. Will he take his place among the great names of the city or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21156	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage is noble and his support within the ranks of our people is strong. Will he take his place among the great names of the city or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21163	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage is noble and his support within the ranks of our people is strong. Will he take his place among the great names of the city or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21170	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage is noble and his support within the ranks of our people is strong. Will he take his place among the great names of the city or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21177	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage is noble and his support within the ranks of our people is strong. Will he take his place among the great names of the city or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21184	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage is noble and his support within the ranks of our people is strong. Will he take his place among the great names of the city or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21191	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21198	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21205	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21212	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21219	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21226	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21233	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21240	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21247	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21254	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21261	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21268	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21275	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21282	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21289	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21296	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21303	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21310	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21317	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21324	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21331	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21338	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21345	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21352	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21359	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21366	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21373	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21380	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21387	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21394	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21401	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21408	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21415	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21422	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
dilemmas_localised_description_dei_dilemma_family_21429	After a careful upbringing under various tutors in the arts, sciences and methods of warfare, this man has assumed his rightful place as a leader of our people. His lineage can be traced back to the beginnings of our tribe and he stands as a great son of past chieftains. Will he take his place among the great names of the family or simply fade into the obscurity of history?	true
