event	optional_campaign_key	culture	optional_subculture	text	image	icon	sound_event
custom_event_1060		rom_Hellenistic		212bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1060		rom_Roman		212bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1061		rom_Barbarian		211bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1061		rom_Eastern		211bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1061		rom_Hellenistic		211bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1061		rom_Roman		211bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1062		rom_Barbarian		210bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1062		rom_Eastern		210bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1062		rom_Hellenistic		210bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1062		rom_Roman		210bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1063		rom_Barbarian		209bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1063		rom_Eastern		209bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1063		rom_Hellenistic		209bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1063		rom_Roman		209bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1064		rom_Barbarian		208bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1064		rom_Eastern		208bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1064		rom_Hellenistic		208bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1064		rom_Roman		208bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1065		rom_Barbarian		207bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1065		rom_Eastern		207bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1065		rom_Hellenistic		207bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1065		rom_Roman		207bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1066		rom_Barbarian		206bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1066		rom_Eastern		206bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1066		rom_Hellenistic		206bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1066		rom_Roman		206bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1067		rom_Barbarian		205bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1067		rom_Eastern		205bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1067		rom_Hellenistic		205bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1067		rom_Roman		205bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1068		rom_Barbarian		204bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1068		rom_Eastern		204bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1068		rom_Hellenistic		204bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1068		rom_Roman		204bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1069		rom_Barbarian		203bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1069		rom_Eastern		203bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1069		rom_Hellenistic		203bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1069		rom_Roman		203bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1070		rom_Barbarian		202bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1070		rom_Eastern		202bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1070		rom_Hellenistic		202bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1070		rom_Roman		202bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1071		rom_Barbarian		201bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1071		rom_Eastern		201bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1071		rom_Hellenistic		201bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1071		rom_Roman		201bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1072		rom_Barbarian		200bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1072		rom_Eastern		200bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1072		rom_Hellenistic		200bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1072		rom_Roman		200bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1073		rom_Barbarian		199bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1073		rom_Eastern		199bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1073		rom_Hellenistic		199bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1073		rom_Roman		199bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1074		rom_Barbarian		198bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1074		rom_Eastern		198bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1074		rom_Hellenistic		198bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1074		rom_Roman		198bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1075		rom_Barbarian		197bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1075		rom_Eastern		197bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1075		rom_Hellenistic		197bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1075		rom_Roman		197bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1076		rom_Barbarian		196bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1076		rom_Eastern		196bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1076		rom_Hellenistic		196bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1076		rom_Roman		196bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1077		rom_Barbarian		195bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1077		rom_Eastern		195bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1077		rom_Hellenistic		195bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1077		rom_Roman		195bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1078		rom_Barbarian		194bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1078		rom_Eastern		194bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1078		rom_Hellenistic		194bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1078		rom_Roman		194bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1079		rom_Barbarian		193bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1079		rom_Eastern		193bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1079		rom_Hellenistic		193bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1079		rom_Roman		193bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1080		rom_Barbarian		192bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1080		rom_Eastern		192bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1080		rom_Hellenistic		192bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1080		rom_Roman		192bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1081		rom_Barbarian		191bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1081		rom_Eastern		191bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1081		rom_Hellenistic		191bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1081		rom_Roman		191bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1082		rom_Barbarian		190bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1082		rom_Eastern		190bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1082		rom_Hellenistic		190bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1082		rom_Roman		190bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1083		rom_Barbarian		189bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1083		rom_Eastern		189bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1083		rom_Hellenistic		189bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1083		rom_Roman		189bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1084		rom_Barbarian		188bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1084		rom_Eastern		188bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1084		rom_Hellenistic		188bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1084		rom_Roman		188bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1085		rom_Barbarian		187bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1085		rom_Eastern		187bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1085		rom_Hellenistic		187bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1085		rom_Roman		187bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1086		rom_Barbarian		186bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1086		rom_Eastern		186bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1086		rom_Hellenistic		186bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1086		rom_Roman		186bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1087		rom_Barbarian		185bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1087		rom_Eastern		185bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1087		rom_Hellenistic		185bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1087		rom_Roman		185bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1088		rom_Barbarian		184bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1088		rom_Eastern		184bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1088		rom_Hellenistic		184bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1088		rom_Roman		184bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1089		rom_Barbarian		183bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1089		rom_Eastern		183bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1089		rom_Hellenistic		183bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1089		rom_Roman		183bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1090		rom_Barbarian		182bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1090		rom_Eastern		182bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1090		rom_Hellenistic		182bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1090		rom_Roman		182bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1091		rom_Barbarian		181bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1091		rom_Eastern		181bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1091		rom_Hellenistic		181bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1091		rom_Roman		181bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1092		rom_Barbarian		180bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1092		rom_Eastern		180bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1092		rom_Hellenistic		180bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1092		rom_Roman		180bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1093		rom_Barbarian		179bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1093		rom_Eastern		179bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1093		rom_Hellenistic		179bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1093		rom_Roman		179bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1094		rom_Barbarian		178bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1094		rom_Eastern		178bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1094		rom_Hellenistic		178bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1094		rom_Roman		178bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1095		rom_Barbarian		177bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1095		rom_Eastern		177bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1095		rom_Hellenistic		177bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1095		rom_Roman		177bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1096		rom_Barbarian		176bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1096		rom_Eastern		176bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1096		rom_Hellenistic		176bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1096		rom_Roman		176bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1097		rom_Barbarian		175bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1097		rom_Eastern		175bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1097		rom_Hellenistic		175bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1097		rom_Roman		175bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1098		rom_Barbarian		174bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1098		rom_Eastern		174bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1098		rom_Hellenistic		174bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1098		rom_Roman		174bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1099		rom_Barbarian		173bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1099		rom_Eastern		173bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1099		rom_Hellenistic		173bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1099		rom_Roman		173bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1100		rom_Barbarian		172bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1100		rom_Eastern		172bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1100		rom_Hellenistic		172bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1100		rom_Roman		172bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1101		rom_Barbarian		171bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1101		rom_Eastern		171bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1101		rom_Hellenistic		171bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1101		rom_Roman		171bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1102		rom_Barbarian		170bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1102		rom_Eastern		170bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1102		rom_Hellenistic		170bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1102		rom_Roman		170bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1103		rom_Barbarian		169bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1103		rom_Eastern		169bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1103		rom_Hellenistic		169bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1103		rom_Roman		169bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1104		rom_Barbarian		168bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1104		rom_Eastern		168bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1104		rom_Hellenistic		168bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1104		rom_Roman		168bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1105		rom_Barbarian		167bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1105		rom_Eastern		167bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1105		rom_Hellenistic		167bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1105		rom_Roman		167bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1106		rom_Barbarian		166bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1106		rom_Eastern		166bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1106		rom_Hellenistic		166bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1106		rom_Roman		166bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1107		rom_Barbarian		165bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1107		rom_Eastern		165bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1107		rom_Hellenistic		165bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1107		rom_Roman		165bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1108		rom_Barbarian		164bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1108		rom_Eastern		164bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1108		rom_Hellenistic		164bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1108		rom_Roman		164bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1109		rom_Barbarian		163bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1109		rom_Eastern		163bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1109		rom_Hellenistic		163bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1109		rom_Roman		163bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1110		rom_Barbarian		162bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1110		rom_Eastern		162bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1110		rom_Hellenistic		162bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1110		rom_Roman		162bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1111		rom_Barbarian		161bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1111		rom_Eastern		161bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1111		rom_Hellenistic		161bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1111		rom_Roman		161bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1112		rom_Barbarian		160bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1112		rom_Eastern		160bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1112		rom_Hellenistic		160bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1112		rom_Roman		160bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1113		rom_Barbarian		159bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1113		rom_Eastern		159bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1113		rom_Hellenistic		159bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1113		rom_Roman		159bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1114		rom_Barbarian		158bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1114		rom_Eastern		158bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1114		rom_Hellenistic		158bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1114		rom_Roman		158bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1115		rom_Barbarian		157bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1115		rom_Eastern		157bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1115		rom_Hellenistic		157bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1115		rom_Roman		157bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1116		rom_Barbarian		156bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1116		rom_Eastern		156bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1116		rom_Hellenistic		156bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1116		rom_Roman		156bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1117		rom_Barbarian		155bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1117		rom_Eastern		155bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1117		rom_Hellenistic		155bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1117		rom_Roman		155bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1118		rom_Barbarian		154bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1118		rom_Eastern		154bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1118		rom_Hellenistic		154bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1118		rom_Roman		154bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1119		rom_Barbarian		153bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1119		rom_Eastern		153bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1119		rom_Hellenistic		153bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1119		rom_Roman		153bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1120		rom_Barbarian		152bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1120		rom_Eastern		152bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1120		rom_Hellenistic		152bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1120		rom_Roman		152bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1121		rom_Barbarian		151bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1121		rom_Eastern		151bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1121		rom_Hellenistic		151bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1121		rom_Roman		151bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1122		rom_Barbarian		150bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
