key	advice_thread	advice_thread_level	points_needed	game_area	category	sub_category	max_repeat_count	repeat_interval	pause_battle	priority_level	high_verbosity_only	locatable	parameter	on_display_script	on_click_script	suppressible	uninhibitable	audio_clip	advisor_name	for_loading_screen	movie_link
500199	Major_Region.1.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500200	Major_Region.99.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500201	Major_Region.98.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500202	Major_Region.97.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500203	Major_Region.96.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500211	Client_Region.0.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500212	Client_Region.1.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500213	Client_Region.2.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500214	Client_Region.3.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500215	Client_Region.4.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500216	Client_Region.5.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500217	Client_Region.6.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500218	Client_Region.7.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500219	Client_Region.8.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500220	Client_Region.9.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500221	Client_Region.10.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500222	Client_Region.11.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500223	Client_Region.12.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500224	Client_Region.13.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500225	Client_Region.14.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500226	Client_Region.15.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500227	Client_Region.16.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500228	Client_Region.17.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500229	Client_Region.18.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500230	Client_Region.19.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500231	Client_Region.20.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500232	Client_Region.21.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500233	Client_Region.22.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500234	Client_Region.23.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500235	Client_Region.24.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500236	Client_Region.25.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500237	Client_Region.26.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500238	Client_Region.27.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500239	Client_Region.28.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500240	Client_Region.29.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500241	Client_Region.30.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500242	Client_Region.31.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500243	Client_Region.32.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500244	Client_Region.33.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500245	Client_Region.34.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500246	Client_Region.35.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500247	Client_Region.36.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500248	Client_Region.37.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500249	Client_Region.38.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500250	Client_Region.39.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500251	Client_Region.40.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500252	Client_Region.41.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500253	Client_Region.42.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500254	Client_Region.43.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500255	Client_Region.44.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500256	Client_Region.45.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500257	Client_Region.46.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500258	Client_Region.47.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500259	Client_Region.48.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500260	Client_Region.49.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500261	Client_Region.50.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500262	Client_Region.51.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500263	Client_Region.52.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500264	Client_Region.53.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500265	Client_Region.54.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500266	Client_Region.55.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500267	Client_Region.56.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500268	Client_Region.57.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500269	Client_Region.58.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500270	Client_Region.59.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500271	Client_Region.60.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500272	Client_Region.61.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500273	Client_Region.62.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500274	Client_Region.63.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500275	Client_Region.64.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500276	Client_Region.65.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500277	Client_Region.66.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500278	Client_Region.67.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500279	Client_Region.68.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500280	Client_Region.69.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500281	Client_Region.70.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500282	Client_Region.71.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500283	Client_Region.72.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500284	Client_Region.73.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500285	Client_Region.74.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500286	Client_Region.75.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500287	Client_Region.76.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500288	Client_Region.77.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500289	Client_Region.78.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500290	Client_Region.79.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500291	Client_Region.80.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500292	Client_Region.81.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500293	Client_Region.82.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500294	Client_Region.83.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500295	Client_Region.84.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500296	Client_Region.85.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500297	Client_Region.86.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500298	Client_Region.87.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500299	Client_Region.88.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500300	Client_Region.89.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500301	Client_Region.90.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500302	Client_Region.91.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500303	Client_Region.92.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500304	Client_Region.93.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500305	Client_Region.94.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500306	Client_Region.95.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500307	Client_Region.96.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500308	Client_Region.97.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500309	Client_Region.98.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500310	Client_Region.99.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500311	Client_Region.100.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500312	Client_Major_Region.0.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500313	Client_Major_Region.1.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500314	Client_Major_Region.2.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500315	Client_Major_Region.3.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500316	Client_Major_Region.4.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500317	Client_Major_Region.5.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500318	Client_Major_Region.6.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500319	Client_Major_Region.7.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500320	Client_Major_Region.8.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500321	Client_Major_Region.9.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500322	Client_Major_Region.10.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500323	Client_Major_Region.11.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500324	Client_Major_Region.12.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500325	Client_Major_Region.13.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500326	Client_Major_Region.14.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500327	Client_Major_Region.15.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500328	Client_Major_Region.16.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500329	Client_Major_Region.17.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500330	Client_Major_Region.18.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500331	Client_Major_Region.19.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500332	Client_Major_Region.20.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500333	Client_Major_Region.21.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500334	Client_Major_Region.22.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500335	Client_Major_Region.23.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500336	Client_Major_Region.24.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500337	Client_Major_Region.25.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500338	Client_Major_Region.26.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500339	Client_Major_Region.27.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500340	Client_Major_Region.28.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500341	Client_Major_Region.29.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500342	Client_Major_Region.30.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500343	Client_Major_Region.31.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500344	Client_Major_Region.32.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500345	Client_Major_Region.33.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500346	Client_Major_Region.34.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500347	Client_Major_Region.35.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500348	Client_Major_Region.36.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500349	Client_Major_Region.37.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500350	Client_Major_Region.38.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500351	Client_Major_Region.39.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500352	Client_Major_Region.40.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500353	Client_Major_Region.41.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500354	Client_Major_Region.42.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500355	Client_Major_Region.43.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500356	Client_Major_Region.44.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500357	Client_Major_Region.45.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500358	Client_Major_Region.46.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500359	Client_Major_Region.47.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500360	Client_Major_Region.48.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500361	Client_Major_Region.49.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500362	Client_Major_Region.50.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500363	Client_Major_Region.51.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500364	Client_Major_Region.52.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500365	Client_Major_Region.53.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500366	Client_Major_Region.54.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500367	Client_Major_Region.55.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500368	Client_Major_Region.56.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500369	Client_Major_Region.57.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500370	Client_Major_Region.58.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500371	Client_Major_Region.59.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500372	Client_Major_Region.60.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500373	Client_Major_Region.61.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500374	Client_Major_Region.62.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500375	Client_Major_Region.63.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500376	Client_Major_Region.64.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500377	Client_Major_Region.65.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500378	Client_Major_Region.66.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500379	Client_Major_Region.67.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500380	Client_Major_Region.68.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500381	Client_Major_Region.69.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500382	Client_Major_Region.70.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500383	Client_Major_Region.71.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500384	Client_Major_Region.72.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500385	Client_Major_Region.73.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500386	Client_Major_Region.74.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500387	Client_Major_Region.75.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500388	Client_Major_Region.76.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500389	Client_Major_Region.77.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500390	Client_Major_Region.78.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500391	Client_Major_Region.79.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500392	Client_Major_Region.80.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500393	Client_Major_Region.81.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500394	Client_Major_Region.82.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500395	Client_Major_Region.83.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500396	Client_Major_Region.84.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500397	Client_Major_Region.85.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500398	Client_Major_Region.86.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500399	Client_Major_Region.87.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500400	Client_Major_Region.88.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500401	Client_Major_Region.89.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500402	Client_Major_Region.90.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500403	Client_Major_Region.91.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
500404	Client_Major_Region.92.Acquire	1	1	Scripted	Scripted	Scripted	0	1	false	1	false	false	none			false	false	n	inv_advisor_livy	false	
